source_country,dest_country,num_routes
United States,Netherlands,16
United States,Netherlands Antilles,15
United States,New Zealand,3
United States,Nicaragua,4
United States,Nigeria,3
United States,Norway,4
United States,Pakistan,1
United States,Panama,14
United States,Paraguay,1
United States,Peru,8
United States,Philippines,3
United States,Poland,2
United States,Portugal,6
United States,Puerto Rico,26
United States,Qatar,5
United States,Russia,8
United States,Saint Kitts and Nevis,1
United States,Saint Lucia,5
United States,Samoa,1
United States,Saudi Arabia,5
United States,Senegal,2
United States,South Africa,2
United States,South Korea,12
United States,Spain,13
United States,Sweden,6
United States,Switzerland,15
United States,Taiwan,5
United States,Trinidad and Tobago,7
United States,Turkey,5
United States,Turks and Caicos Islands,8
United States,Ukraine,1
United States,United Arab Emirates,12
United States,United Kingdom,41
United States,Uruguay,1
United States,Venezuela,7
United States,Virgin Islands,11
Uruguay,Argentina,4
Uruguay,Brazil,4
Uruguay,Chile,1
Uruguay,Panama,1
Uruguay,Paraguay,1
Uruguay,Peru,1
Uruguay,Spain,1
Uruguay,United States,1
Uzbekistan,Azerbaijan,1
Uzbekistan,China,2
Uzbekistan,Czech Republic,1
Uzbekistan,France,1
Uzbekistan,Germany,1
Uzbekistan,India,2
Uzbekistan,Iran,1
Uzbekistan,Israel,1
Uzbekistan,Italy,2
Uzbekistan,Japan,1
Uzbekistan,Kazakhstan,2
Uzbekistan,Kyrgyzstan,1
Uzbekistan,Latvia,1
Uzbekistan,Malaysia,1
Uzbekistan,Russia,52
Uzbekistan,Singapore,1
Uzbekistan,South Korea,1
Uzbekistan,Thailand,1
Uzbekistan,Turkey,1
Uzbekistan,Ukraine,1
Uzbekistan,United Arab Emirates,2
Uzbekistan,United Kingdom,1
Vanuatu,Australia,3
Vanuatu,Fiji,1
Vanuatu,New Caledonia,1
Vanuatu,New Zealand,1
Vanuatu,Solomon Islands,1
Venezuela,Argentina,1
Venezuela,Aruba,4
Venezuela,Brazil,2
Venezuela,Chile,1
Venezuela,Colombia,2
Venezuela,Cuba,2
Venezuela,Dominican Republic,1
Venezuela,Ecuador,1
Venezuela,France,1
Venezuela,Germany,1
Venezuela,Grenada,1
Venezuela,Italy,1
Venezuela,Mexico,1
Venezuela,Netherlands Antilles,4
Venezuela,Panama,4
Venezuela,Peru,1
Venezuela,Portugal,3
Venezuela,Puerto Rico,1
Venezuela,Spain,2
Venezuela,Trinidad and Tobago,2
Venezuela,United States,7
Vietnam,Australia,2
Vietnam,Burma,2
Vietnam,Cambodia,5
Vietnam,China,17
Vietnam,France,2
Vietnam,Germany,2
Vietnam,Hong Kong,3
Vietnam,Indonesia,1
Vietnam,Japan,10
Vietnam,Kazakhstan,1
Vietnam,Laos,3
Vietnam,Macau,2
Vietnam,Malaysia,2
Vietnam,Philippines,2
Vietnam,Qatar,1
Vietnam,Russia,4
Vietnam,Singapore,3
Vietnam,South Korea,5
Vietnam,Taiwan,6
Vietnam,Thailand,4
Vietnam,United Arab Emirates,2
Virgin Islands,Anguilla,1
Virgin Islands,British Virgin Islands,2
Virgin Islands,Dominica,1
Virgin Islands,France,1
Virgin Islands,Netherlands Antilles,2
Virgin Islands,Puerto Rico,2
Virgin Islands,Saint Kitts and Nevis,1
Virgin Islands,United States,10
Wallis and Futuna,Fiji,1
Wallis and Futuna,New Caledonia,1
Western Sahara,Morocco,4
Western Sahara,Spain,2
Yemen,Bahrain,1
Yemen,Djibouti,2
Yemen,Egypt,5
Yemen,Eritrea,2
Yemen,Ethiopia,1
Yemen,India,1
Yemen,Jordan,3
Yemen,Kenya,1
Yemen,Kuwait,2
Yemen,Lebanon,1
Yemen,Qatar,2
Yemen,Saudi Arabia,12
Yemen,Somalia,2
Yemen,Sudan,1
Yemen,Turkey,1
Yemen,United Arab Emirates,9
Zambia,Angola,1
Zambia,Botswana,1
Zambia,Congo (Kinshasa),1
Zambia,Ethiopia,2
Zambia,Kenya,2
Zambia,Malawi,2
Zambia,Namibia,1
Zambia,Netherlands,1
Zambia,South Africa,4
Zambia,United Arab Emirates,1
Zambia,Zimbabwe,2
Zimbabwe,Botswana,2
Zimbabwe,Ethiopia,1
Zimbabwe,Kenya,1
Zimbabwe,Malawi,1
Zimbabwe,Namibia,2
Zimbabwe,South Africa,4
Zimbabwe,Tanzania,1
Zimbabwe,Zambia,1
