airline,airline_id,source_airport,source_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment,source_country,dest_country
AM,321.0,MEX,1824.0,ZIH,1856.0,Y,0,ERJ EMJ,Mexico,Mexico
AM,321.0,MEX,1824.0,ZLO,1858.0,Y,0,E75 ERJ,Mexico,Mexico
AM,321.0,MIA,3576.0,ATL,3682.0,Y,0,M88 M90,United States,United States
AM,321.0,MIA,3576.0,MEX,1824.0,,0,737,United States,Mexico
AM,321.0,MIA,3576.0,MID,1819.0,Y,0,EMJ,United States,Mexico
AM,321.0,MID,1819.0,MEX,1824.0,,0,737 EMJ E70 ERJ,Mexico,Mexico
AM,321.0,MID,1819.0,MIA,3576.0,Y,0,EMJ,Mexico,United States
AM,321.0,MID,1819.0,VSA,1853.0,,0,AT7,Mexico,Mexico
AM,321.0,MKE,3717.0,ATL,3682.0,Y,0,M90,United States,United States
AM,321.0,MLM,1821.0,MEX,1824.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MLM,1821.0,SFO,3469.0,,0,738,Mexico,United States
AM,321.0,MRS,1353.0,CDG,1382.0,Y,0,319,France,France
AM,321.0,MSP,3858.0,ATL,3682.0,Y,0,320 757,United States,United States
AM,321.0,MSP,3858.0,CUN,1852.0,Y,0,320,United States,Mexico
AM,321.0,MSY,3861.0,ATL,3682.0,Y,0,M88 757 M90,United States,United States
AM,321.0,MTT,1822.0,MEX,1824.0,Y,0,EMJ ERJ E75,Mexico,Mexico
AM,321.0,MTY,1825.0,AGU,1785.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,ATL,3682.0,Y,0,CR9,Mexico,United States
AM,321.0,MTY,1825.0,BJX,1815.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,CJS,1796.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,CUL,1792.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,CUU,1797.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,DTW,3645.0,Y,0,319,Mexico,United States
AM,321.0,MTY,1825.0,GDL,1804.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,HMO,1807.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,LAS,3877.0,,0,737,Mexico,United States
AM,321.0,MTY,1825.0,MEX,1824.0,,0,737 EMJ ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,PBC,1831.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,PTY,1871.0,Y,0,E90,Mexico,Panama
AM,321.0,MTY,1825.0,QRO,1838.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,SAT,3621.0,Y,0,ERJ,Mexico,United States
AM,321.0,MTY,1825.0,TAM,1848.0,,0,AT7,Mexico,Mexico
AM,321.0,MTY,1825.0,TLC,1850.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MTY,1825.0,VER,1854.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MXL,1820.0,HMO,1807.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MXL,1820.0,MEX,1824.0,,0,737,Mexico,Mexico
AM,321.0,MZT,1826.0,GDL,1804.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MZT,1826.0,LAX,3484.0,Y,0,739,Mexico,United States
AM,321.0,MZT,1826.0,LMM,1814.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,MZT,1826.0,MEX,1824.0,,0,EMJ,Mexico,Mexico
AM,321.0,NLD,1828.0,MEX,1824.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,NRT,2279.0,MEX,1824.0,,0,787,Japan,Mexico
AM,321.0,OAX,1829.0,MEX,1824.0,,0,E75 ERJ,Mexico,Mexico
AM,321.0,ONT,3734.0,GDL,1804.0,,0,738,United States,Mexico
AM,321.0,ORD,3830.0,GDL,1804.0,,0,737,United States,Mexico
AM,321.0,ORD,3830.0,MEX,1824.0,,0,737,United States,Mexico
AM,321.0,PAP,1897.0,PTY,1871.0,Y,0,73G 738,Haiti,Panama
AM,321.0,PAZ,1830.0,MEX,1824.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,PAZ,1830.0,REX,1839.0,,0,ATR,Mexico,Mexico
AM,321.0,PAZ,1830.0,VSA,1853.0,,0,ATR,Mexico,Mexico
AM,321.0,PBC,1831.0,MTY,1825.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,PDS,1834.0,MEX,1824.0,,0,CRJ,Mexico,Mexico
AM,321.0,PHL,3752.0,ATL,3682.0,Y,0,M88 757 M90,United States,United States
AM,321.0,PHX,3462.0,HMO,1807.0,,0,ERJ,United States,Mexico
AM,321.0,PIT,3570.0,ATL,3682.0,Y,0,M88 320,United States,United States
AM,321.0,POS,2902.0,PTY,1871.0,,0,73G E90,Trinidad and Tobago,Panama
AM,321.0,PTY,1871.0,CUN,1852.0,Y,0,738 73G,Panama,Mexico
AM,321.0,PTY,1871.0,GDL,1804.0,Y,0,E90,Panama,Mexico
AM,321.0,PTY,1871.0,MEX,1824.0,Y,0,738 73G,Panama,Mexico
AM,321.0,PTY,1871.0,MTY,1825.0,Y,0,E90,Panama,Mexico
AM,321.0,PTY,1871.0,PAP,1897.0,Y,0,73G 738,Panama,Haiti
AM,321.0,PTY,1871.0,POS,2902.0,,0,73G E90,Panama,Trinidad and Tobago
AM,321.0,PVG,3406.0,TIJ,1847.0,,0,777,China,Mexico
AM,321.0,PVR,1836.0,ATL,3682.0,Y,0,757,Mexico,United States
AM,321.0,PVR,1836.0,GDL,1804.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,PVR,1836.0,LAX,3484.0,Y,0,739 320 73H,Mexico,United States
AM,321.0,PVR,1836.0,MEX,1824.0,,0,ERJ 738 737 EMJ,Mexico,Mexico
AM,321.0,PVR,1836.0,SAN,3731.0,Y,0,73J,Mexico,United States
AM,321.0,PVR,1836.0,SFO,3469.0,Y,0,73J 739,Mexico,United States
AM,321.0,PVR,1836.0,SLC,3536.0,Y,0,CR9,Mexico,United States
AM,321.0,PXM,1837.0,MEX,1824.0,,0,ATR,Mexico,Mexico
AM,321.0,QRO,1838.0,MTY,1825.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,RDU,3626.0,ATL,3682.0,Y,0,M88 M90 739,United States,United States
AM,321.0,RDU,3626.0,CUN,1852.0,Y,0,M88,United States,Mexico
AM,321.0,REX,1839.0,MEX,1824.0,,0,E70,Mexico,Mexico
AM,321.0,REX,1839.0,PAZ,1830.0,,0,ATR,Mexico,Mexico
AM,321.0,RIC,3608.0,ATL,3682.0,Y,0,M90 M88,United States,United States
AM,321.0,SAL,1892.0,MEX,1824.0,Y,0,EMJ,El Salvador,Mexico
AM,321.0,SAN,3731.0,PVR,1836.0,Y,0,73J,United States,Mexico
AM,321.0,SAP,1772.0,MEX,1824.0,Y,0,E70,Honduras,Mexico
AM,321.0,SAT,3621.0,MEX,1824.0,Y,0,EMJ,United States,Mexico
AM,321.0,SAT,3621.0,MTY,1825.0,Y,0,ERJ,United States,Mexico
AM,321.0,SCL,2650.0,MEX,1824.0,,0,762 763,Chile,Mexico
AM,321.0,SEA,3577.0,ATL,3682.0,Y,0,739 76W 757,United States,United States
AM,321.0,SFO,3469.0,ATL,3682.0,Y,0,763,United States,United States
AM,321.0,SFO,3469.0,BJX,1815.0,,0,738,United States,Mexico
AM,321.0,SFO,3469.0,GDL,1804.0,,0,738,United States,Mexico
AM,321.0,SFO,3469.0,MEX,1824.0,,0,737,United States,Mexico
AM,321.0,SFO,3469.0,MLM,1821.0,,0,738,United States,Mexico
AM,321.0,SFO,3469.0,PVR,1836.0,Y,0,73J 739,United States,Mexico
AM,321.0,SFO,3469.0,SJD,1840.0,Y,0,734,United States,Mexico
AM,321.0,SJC,3748.0,GDL,1804.0,Y,0,73H,United States,Mexico
AM,321.0,SJC,3748.0,SJD,1840.0,Y,0,734,United States,Mexico
AM,321.0,SJD,1840.0,ATL,3682.0,Y,0,73W 738,Mexico,United States
AM,321.0,SJD,1840.0,LAX,3484.0,,0,734,Mexico,United States
AM,321.0,SJD,1840.0,MEX,1824.0,,0,EMJ 738 737,Mexico,Mexico
AM,321.0,SJD,1840.0,SFO,3469.0,Y,0,734,Mexico,United States
AM,321.0,SJD,1840.0,SJC,3748.0,Y,0,734,Mexico,United States
AM,321.0,SJD,1840.0,SLC,3536.0,Y,0,CR9,Mexico,United States
AM,321.0,SJO,1885.0,MEX,1824.0,,0,738,Costa Rica,Mexico
AM,321.0,SJU,2890.0,ATL,3682.0,Y,0,757 753,Puerto Rico,United States
AM,321.0,SLC,3536.0,ATL,3682.0,Y,0,763,United States,United States
AM,321.0,SLC,3536.0,CUN,1852.0,Y,0,320,United States,Mexico
AM,321.0,SLC,3536.0,PVR,1836.0,Y,0,CR9,United States,Mexico
AM,321.0,SLC,3536.0,SJD,1840.0,Y,0,CR9,United States,Mexico
AM,321.0,SLP,1842.0,MEX,1824.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,SLW,1810.0,MEX,1824.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,SMF,3817.0,GDL,1804.0,,0,738,United States,Mexico
AM,321.0,STL,3678.0,ATL,3682.0,Y,0,717 M90 M88,United States,United States
AM,321.0,TAM,1848.0,MEX,1824.0,Y,0,ERJ E70 E75 EMJ,Mexico,Mexico
AM,321.0,TAM,1848.0,MTY,1825.0,,0,AT7,Mexico,Mexico
AM,321.0,TAM,1848.0,VER,1854.0,,0,AT7,Mexico,Mexico
AM,321.0,TAP,1851.0,GUA,1767.0,Y,0,ERJ,Mexico,Guatemala
AM,321.0,TAP,1851.0,MEX,1824.0,,0,ERJ E70 EMJ E75,Mexico,Mexico
AM,321.0,TGZ,1846.0,MEX,1824.0,,0,ERJ EMJ,Mexico,Mexico
AM,321.0,TIJ,1847.0,BJX,1815.0,,0,EMJ,Mexico,Mexico
AM,321.0,TIJ,1847.0,CJS,1796.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TIJ,1847.0,CUL,1792.0,,0,738,Mexico,Mexico
AM,321.0,TIJ,1847.0,DGO,1801.0,Y,0,EMJ,Mexico,Mexico
AM,321.0,TIJ,1847.0,GDL,1804.0,,0,738,Mexico,Mexico
AM,321.0,TIJ,1847.0,HMO,1807.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TIJ,1847.0,MEX,1824.0,,0,737 787 762 777,Mexico,Mexico
AM,321.0,TIJ,1847.0,NRT,2279.0,,0,787,Mexico,Japan
AM,321.0,TIJ,1847.0,PVG,3406.0,,0,777,Mexico,China
AM,321.0,TLC,1850.0,ACA,1783.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TLC,1850.0,GDL,1804.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TLC,1850.0,MTY,1825.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TPA,3646.0,ATL,3682.0,Y,0,757,United States,United States
AM,321.0,TPQ,1802.0,MEX,1824.0,,0,CRJ ATR,Mexico,Mexico
AM,321.0,TRC,1845.0,CUU,1797.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TRC,1845.0,GDL,1804.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,TRC,1845.0,MEX,1824.0,,0,EMJ,Mexico,Mexico
AM,321.0,UIO,2688.0,MEX,1824.0,,0,737,Ecuador,Mexico
AM,321.0,VER,1854.0,MEX,1824.0,,0,AT7,Mexico,Mexico
AM,321.0,VER,1854.0,MTY,1825.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,VER,1854.0,TAM,1848.0,,0,AT7,Mexico,Mexico
AM,321.0,VER,1854.0,VSA,1853.0,,0,AT7,Mexico,Mexico
AM,321.0,VSA,1853.0,MEX,1824.0,,0,737 EMJ ERJ E70,Mexico,Mexico
AM,321.0,VSA,1853.0,MID,1819.0,,0,AT7,Mexico,Mexico
AM,321.0,VSA,1853.0,PAZ,1830.0,,0,ATR,Mexico,Mexico
AM,321.0,VSA,1853.0,VER,1854.0,,0,AT7,Mexico,Mexico
AM,321.0,VVI,2771.0,LIM,2789.0,Y,0,319,Bolivia,Peru
AM,321.0,XNA,4356.0,ATL,3682.0,Y,0,CRJ,United States,United States
AM,321.0,YUL,146.0,ATL,3682.0,Y,0,CR9 CR7,Canada,United States
AM,321.0,YUL,146.0,MEX,1824.0,,0,738,Canada,Mexico
AM,321.0,ZCL,1855.0,MEX,1824.0,Y,0,ERJ,Mexico,Mexico
AM,321.0,ZIH,1856.0,LAX,3484.0,Y,0,739,Mexico,United States
AM,321.0,ZIH,1856.0,MEX,1824.0,Y,0,ERJ EMJ,Mexico,Mexico
AM,321.0,ZLO,1858.0,LAX,3484.0,Y,0,73H,Mexico,United States
AM,321.0,ZLO,1858.0,MEX,1824.0,Y,0,E75 ERJ,Mexico,Mexico
AP,240.0,AMS,580.0,CTA,1509.0,,0,320,Netherlands,Italy
AP,240.0,AMS,580.0,LIN,1529.0,Y,0,32S 321,Netherlands,Italy
AP,240.0,AMS,580.0,PMO,1512.0,,0,320,Netherlands,Italy
AP,240.0,ATH,3941.0,VCE,1551.0,,0,320,Greece,Italy
AP,240.0,BLQ,1538.0,CTA,1509.0,,0,320,Italy,Italy
AP,240.0,BLQ,1538.0,TIA,1190.0,,0,320,Italy,Albania
AP,240.0,BRI,1501.0,LIN,1529.0,Y,0,32S,Italy,Italy
AP,240.0,CDG,1382.0,CTA,1509.0,,0,320,France,Italy
AP,240.0,CDG,1382.0,LIN,1529.0,Y,0,32S 320 319,France,Italy
AP,240.0,CDG,1382.0,PMO,1512.0,,0,320,France,Italy
AP,240.0,CPH,609.0,VCE,1551.0,,0,320,Denmark,Italy
AP,240.0,CTA,1509.0,AMS,580.0,,0,320,Italy,Netherlands
AP,240.0,CTA,1509.0,BLQ,1538.0,,0,320,Italy,Italy
AP,240.0,CTA,1509.0,CDG,1382.0,,0,320,Italy,France
AP,240.0,CTA,1509.0,DUS,345.0,,0,320,Italy,Germany
AP,240.0,CTA,1509.0,LGW,502.0,,0,320,Italy,United Kingdom
AP,240.0,CTA,1509.0,LIN,1529.0,Y,0,319 E90,Italy,Italy
AP,240.0,CTA,1509.0,LYS,1335.0,,0,320,Italy,France
AP,240.0,CTA,1509.0,MXP,1524.0,,0,320,Italy,Italy
AP,240.0,CTA,1509.0,PSA,1562.0,,0,320,Italy,Italy
AP,240.0,CTA,1509.0,STR,350.0,,0,320,Italy,Germany
AP,240.0,CTA,1509.0,SVO,2985.0,,0,320,Italy,Russia
AP,240.0,CTA,1509.0,TRN,1526.0,,0,320,Italy,Italy
AP,240.0,CTA,1509.0,TXL,351.0,,0,320,Italy,Germany
AP,240.0,CTA,1509.0,VCE,1551.0,,0,320,Italy,Italy
AP,240.0,CTA,1509.0,VIE,1613.0,,0,320,Italy,Austria
AP,240.0,CTA,1509.0,VRN,1550.0,,0,320,Italy,Italy
AP,240.0,DUS,345.0,CTA,1509.0,,0,320,Germany,Italy
AP,240.0,GOA,1528.0,TIA,1190.0,,0,320,Italy,Albania
AP,240.0,LED,2948.0,VCE,1551.0,,0,320,Russia,Italy
AP,240.0,LGW,502.0,CTA,1509.0,,0,320,United Kingdom,Italy
AP,240.0,LGW,502.0,PMO,1512.0,,0,320,United Kingdom,Italy
AP,240.0,LIN,1529.0,AMS,580.0,Y,0,32S 321,Italy,Netherlands
AP,240.0,LIN,1529.0,BRI,1501.0,Y,0,32S E75 319,Italy,Italy
AP,240.0,LIN,1529.0,CDG,1382.0,Y,0,32S 320 319,Italy,France
AP,240.0,LIN,1529.0,CTA,1509.0,Y,0,319 E90,Italy,Italy
AP,240.0,LIN,1529.0,NAP,1561.0,Y,0,E90 32S,Italy,Italy
AP,240.0,LIN,1529.0,PMO,1512.0,Y,0,32S 320 E75,Italy,Italy
AP,240.0,LYS,1335.0,CTA,1509.0,,0,320,France,Italy
AP,240.0,MXP,1524.0,CTA,1509.0,,0,320,Italy,Italy
AP,240.0,MXP,1524.0,TIA,1190.0,,0,320,Italy,Albania
AP,240.0,NAP,1561.0,LIN,1529.0,Y,0,E90 32S,Italy,Italy
AP,240.0,PMO,1512.0,AMS,580.0,,0,320,Italy,Netherlands
AP,240.0,PMO,1512.0,CDG,1382.0,,0,320,Italy,France
AP,240.0,PMO,1512.0,LGW,502.0,,0,320,Italy,United Kingdom
AP,240.0,PMO,1512.0,LIN,1529.0,Y,0,32S E75,Italy,Italy
AP,240.0,PMO,1512.0,SVO,2985.0,,0,320,Italy,Russia
AP,240.0,PMO,1512.0,TRN,1526.0,,0,320,Italy,Italy
AP,240.0,PMO,1512.0,TXL,351.0,,0,320,Italy,Germany
AP,240.0,PMO,1512.0,VCE,1551.0,,0,320,Italy,Italy
AP,240.0,PMO,1512.0,VRN,1550.0,,0,320,Italy,Italy
AP,240.0,PRG,1587.0,PSA,1562.0,,0,320,Czech Republic,Italy
AP,240.0,PRG,1587.0,VCE,1551.0,,0,320,Czech Republic,Italy
AP,240.0,PSA,1562.0,CTA,1509.0,,0,320,Italy,Italy
AP,240.0,PSA,1562.0,PRG,1587.0,,0,320,Italy,Czech Republic
AP,240.0,PSA,1562.0,SVO,2985.0,,0,320,Italy,Russia
AP,240.0,PSA,1562.0,TIA,1190.0,,0,320,Italy,Albania
AP,240.0,PSA,1562.0,TXL,351.0,,0,320,Italy,Germany
AP,240.0,STR,350.0,CTA,1509.0,,0,320,Germany,Italy
AP,240.0,SUF,1508.0,TRN,1526.0,,0,320,Italy,Italy
AP,240.0,SUF,1508.0,VCE,1551.0,,0,320,Italy,Italy
AP,240.0,SVO,2985.0,CTA,1509.0,,0,320,Russia,Italy
AP,240.0,SVO,2985.0,PMO,1512.0,,0,320,Russia,Italy
AP,240.0,SVO,2985.0,PSA,1562.0,,0,320,Russia,Italy
AP,240.0,TIA,1190.0,BLQ,1538.0,,0,320,Albania,Italy
AP,240.0,TIA,1190.0,GOA,1528.0,,0,320,Albania,Italy
AP,240.0,TIA,1190.0,MXP,1524.0,,0,320,Albania,Italy
AP,240.0,TIA,1190.0,PSA,1562.0,,0,320,Albania,Italy
AP,240.0,TIA,1190.0,VCE,1551.0,,0,320,Albania,Italy
AP,240.0,TIA,1190.0,VRN,1550.0,,0,320,Albania,Italy
AP,240.0,TRN,1526.0,CTA,1509.0,,0,320,Italy,Italy
AP,240.0,TRN,1526.0,PMO,1512.0,,0,320,Italy,Italy
AP,240.0,TRN,1526.0,SUF,1508.0,,0,320,Italy,Italy
AP,240.0,TXL,351.0,CTA,1509.0,,0,320,Germany,Italy
AP,240.0,TXL,351.0,PMO,1512.0,,0,320,Germany,Italy
AP,240.0,TXL,351.0,PSA,1562.0,,0,320,Germany,Italy
AP,240.0,VCE,1551.0,ATH,3941.0,,0,320,Italy,Greece
AP,240.0,VCE,1551.0,CPH,609.0,,0,320,Italy,Denmark
AP,240.0,VCE,1551.0,CTA,1509.0,,0,320,Italy,Italy
AP,240.0,VCE,1551.0,LED,2948.0,,0,320,Italy,Russia
AP,240.0,VCE,1551.0,PMO,1512.0,,0,320,Italy,Italy
AP,240.0,VCE,1551.0,PRG,1587.0,,0,320,Italy,Czech Republic
AP,240.0,VCE,1551.0,SUF,1508.0,,0,320,Italy,Italy
AP,240.0,VCE,1551.0,TIA,1190.0,,0,320,Italy,Albania
AP,240.0,VIE,1613.0,CTA,1509.0,,0,320,Austria,Italy
AP,240.0,VRN,1550.0,CTA,1509.0,,0,320,Italy,Italy
AP,240.0,VRN,1550.0,PMO,1512.0,,0,320,Italy,Italy
AP,240.0,VRN,1550.0,TIA,1190.0,,0,320,Italy,Albania
AR,412.0,AEP,2442.0,AFA,2454.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,ASU,2699.0,,0,737,Argentina,Paraguay
AR,412.0,AEP,2442.0,BHI,2501.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,BRC,2513.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,COR,2443.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,CPC,2517.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,CRD,2487.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,CTC,2455.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,CWB,2545.0,Y,0,E90,Argentina,Brazil
AR,412.0,AEP,2442.0,EQS,2488.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,FLN,2555.0,,0,737,Argentina,Brazil
AR,412.0,AEP,2442.0,FMA,2470.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,FTE,4061.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,GIG,2560.0,,0,737,Argentina,Brazil
AR,412.0,AEP,2442.0,GRU,2564.0,,0,737,Argentina,Brazil
AR,412.0,AEP,2442.0,IGR,2471.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,IRJ,2458.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,JUJ,2477.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,LUQ,2467.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,MDQ,2508.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,MDZ,2452.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,MVD,2816.0,,0,737,Argentina,Uruguay
AR,412.0,AEP,2442.0,NQN,2509.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,PDP,6777.0,Y,0,E90,Argentina,Uruguay
AR,412.0,AEP,2442.0,POA,2599.0,,0,737,Argentina,Brazil
AR,412.0,AEP,2442.0,PRA,2439.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,PSS,2474.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,REL,2490.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,RES,2469.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,RGA,2495.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,RGL,2496.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,RHD,8914.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,ROS,2440.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,RSA,2512.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,SCL,2650.0,,0,737,Argentina,Chile
AR,412.0,AEP,2442.0,SDE,2456.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,SFN,2441.0,Y,0,E90,Argentina,Argentina
AR,412.0,AEP,2442.0,SLA,2476.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,TUC,2460.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,UAQ,2461.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,USH,2497.0,,0,737,Argentina,Argentina
AR,412.0,AEP,2442.0,VDM,2491.0,Y,0,E90,Argentina,Argentina
AR,412.0,AFA,2454.0,AEP,2442.0,Y,0,E90,Argentina,Argentina
AR,412.0,AFA,2454.0,LUQ,2467.0,Y,0,E90,Argentina,Argentina
AR,412.0,ASU,2699.0,AEP,2442.0,,0,737,Paraguay,Argentina
AR,412.0,ASU,2699.0,EZE,3988.0,,0,737,Paraguay,Argentina
AR,412.0,BCN,1218.0,EZE,3988.0,,0,340,Spain,Argentina
AR,412.0,BHI,2501.0,AEP,2442.0,,0,737,Argentina,Argentina
AR,412.0,BOG,2709.0,EZE,3988.0,,0,340,Colombia,Argentina
AR,412.0,BRC,2513.0,AEP,2442.0,,0,737,Argentina,Argentina
AR,412.0,BRC,2513.0,COR,2443.0,,0,737,Argentina,Argentina
AR,412.0,BRC,2513.0,EZE,3988.0,,0,737,Argentina,Argentina
AR,412.0,BRC,2513.0,MDZ,2452.0,,0,737,Argentina,Argentina
AR,412.0,BSB,2531.0,EZE,3988.0,,0,737,Brazil,Argentina
AR,412.0,CCS,2851.0,EZE,3988.0,,0,340,Venezuela,Argentina
AR,412.0,CNF,2537.0,AEP,2442.0,Y,0,E90,Brazil,Argentina
AR,412.0,COR,2443.0,AEP,2442.0,,0,737,Argentina,Argentina
AR,412.0,COR,2443.0,BRC,2513.0,,0,737,Argentina,Argentina
AR,412.0,COR,2443.0,EZE,3988.0,,0,737,Argentina,Argentina
AR,412.0,COR,2443.0,JUJ,2477.0,Y,0,E90,Argentina,Argentina
AR,412.0,COR,2443.0,MDZ,2452.0,,0,737,Argentina,Argentina
AR,412.0,COR,2443.0,SLA,2476.0,Y,0,E90,Argentina,Argentina
AR,412.0,CPC,2517.0,AEP,2442.0,Y,0,E90,Argentina,Argentina
AR,412.0,CRD,2487.0,AEP,2442.0,,0,737,Argentina,Argentina
AR,412.0,CRD,2487.0,NQN,2509.0,,0,737,Argentina,Argentina
AR,412.0,CTC,2455.0,AEP,2442.0,Y,0,E90,Argentina,Argentina
AR,412.0,CUN,1852.0,EZE,3988.0,,0,340,Mexico,Argentina
AR,412.0,CWB,2545.0,AEP,2442.0,Y,0,E90,Brazil,Argentina
AR,412.0,EQS,2488.0,AEP,2442.0,Y,0,E90,Argentina,Argentina
AR,412.0,EZE,3988.0,ASU,2699.0,,0,737,Argentina,Paraguay
AR,412.0,EZE,3988.0,BCN,1218.0,,0,340,Argentina,Spain
AR,412.0,EZE,3988.0,BOG,2709.0,,0,340,Argentina,Colombia
AR,412.0,EZE,3988.0,BRC,2513.0,,0,737,Argentina,Argentina
AR,412.0,EZE,3988.0,BSB,2531.0,,0,737,Argentina,Brazil
AR,412.0,EZE,3988.0,CCS,2851.0,,0,340,Argentina,Venezuela
AR,412.0,EZE,3988.0,COR,2443.0,,0,737,Argentina,Argentina
AR,412.0,EZE,3988.0,CUN,1852.0,,0,340,Argentina,Mexico
AR,412.0,EZE,3988.0,FCO,1555.0,,0,340,Argentina,Italy
AR,412.0,EZE,3988.0,FTE,4061.0,,0,737,Argentina,Argentina
AR,412.0,EZE,3988.0,GIG,2560.0,,0,737,Argentina,Brazil
AR,412.0,EZE,3988.0,GRU,2564.0,Y,0,E90,Argentina,Brazil
AR,412.0,EZE,3988.0,IGR,2471.0,,0,737,Argentina,Argentina
AR,412.0,EZE,3988.0,JFK,3797.0,,0,330,Argentina,United States
AR,412.0,EZE,3988.0,LIM,2789.0,,0,737,Argentina,Peru
AR,412.0,EZE,3988.0,MAD,1229.0,,0,340,Argentina,Spain
AR,412.0,EZE,3988.0,MDZ,2452.0,Y,0,E90,Argentina,Argentina
AR,412.0,EZE,3988.0,MIA,3576.0,,0,340 330,Argentina,United States
AR,412.0,EZE,3988.0,MVD,2816.0,Y,0,E90,Argentina,Uruguay
AR,412.0,EZE,3988.0,REL,2490.0,,0,737,Argentina,Argentina
AR,412.0,EZE,3988.0,ROS,2440.0,Y,0,E90,Argentina,Argentina
AR,412.0,EZE,3988.0,SCL,2650.0,Y,0,E90,Argentina,Chile
AR,412.0,EZE,3988.0,USH,2497.0,,0,340,Argentina,Argentina
AR,412.0,EZE,3988.0,VVI,2771.0,,0,737,Argentina,Bolivia
AR,412.0,FCO,1555.0,EZE,3988.0,,0,340,Italy,Argentina
AR,412.0,FLN,2555.0,AEP,2442.0,,0,737,Brazil,Argentina
AR,412.0,FMA,2470.0,AEP,2442.0,Y,0,E90,Argentina,Argentina
AR,412.0,FTE,4061.0,AEP,2442.0,,0,737,Argentina,Argentina
AR,412.0,FTE,4061.0,EZE,3988.0,,0,737,Argentina,Argentina
AR,412.0,FTE,4061.0,USH,2497.0,,0,737,Argentina,Argentina
